timestamp,roll,pitch,target_angle,output,motor_speed
2025-04-11T08:30:38.561775,6.112932739557634,2.7888674474193853,0,-31498.103392444656,-0.5263623250031839
2025-04-11T08:30:38.724191,8.885231944135313,6.5445036163283365,0,-44455.15666724145,-1.9984589636571073
2025-04-11T08:30:38.836846,13.675336322963535,16.12571821347557,0,-68587.28161481768,-4.825774752502829
2025-04-11T08:30:38.972303,16.946574841377966,14.544443250644933,0,-82986.92458856922,-7.605771482697368
2025-04-11T08:30:39.117562,23.799393392357185,23.701328627626033,0,0,-9.318805326171812
2025-04-11T08:30:39.228953,20.91826149483363,17.794324207631636,0,0,-7.752154820864947
2025-04-11T08:30:39.363327,21.580087720208834,22.37208408774008,0,0,-5.512632020770859
2025-04-11T08:30:39.473975,26.809149110038828,18.605050740278937,0,0,-3.2558425404151436
2025-04-11T08:30:39.594233,30.016883662634275,17.647901375045155,0,0,-1.066592762687154
2025-04-11T08:30:39.714433,33.327226142683934,15.246768490028312,0,0,-1.066592762687154
2025-04-11T08:30:39.834795,36.24739110125744,13.571903032972982,0,0,0.0
2025-04-11T08:30:39.954807,38.980918687740875,12.155971298839537,0,0,0.0
2025-04-11T08:30:40.075238,42.37191983740857,10.721804640440071,0,0,0.0
2025-04-11T08:30:40.195366,48.00155377927391,6.8613363022114315,0,0,0.0
2025-04-11T08:30:40.315674,51.5187738375006,1.517986485376524,0,0,0.0
2025-04-11T08:30:40.435781,48.77605374397906,-0.2500338590901479,0,0,0.0
2025-04-11T08:30:40.556215,41.917338293935565,-1.5223805313743966,0,0,0.0
2025-04-11T08:30:40.676297,39.41968831447273,-2.9269139652871035,0,0,0.0
2025-04-11T08:30:40.796568,27.819920645670912,-3.188242087422082,0,0,0.0
2025-04-11T08:30:40.917473,7.287804746119571,-4.431850570987366,0,-21037.11991380396,-0.5096035427566188
2025-04-11T08:30:41.038558,1.8726840540318563,-3.68551407954964,0,-7045.867598403557,-2.096221083151212
2025-04-11T08:30:41.158666,0.8426542485405313,-1.7241015387375105,0,-2649.5200976644883,-2.656910218861548
2025-04-11T08:30:41.278226,-2.5417759878131214,-2.8347528987531696,0,17519.455511584692,-2.8440709809109994
2025-04-11T08:30:41.391839,-8.12230664376906,-4.6158605348991175,0,45807.34543258575,-0.7470740514719763
2025-04-11T08:30:41.526587,-13.71629056584865,-5.323855588035569,0,69219.92153153333,3.109960261978034
2025-04-11T08:30:41.662234,-12.824805069347105,-9.256525956640614,0,60290.89099559049,6.327421712137361
2025-04-11T08:30:41.793009,-12.171126350108429,-7.0545992975905065,0,59886.46686504596,8.954490237520364
2025-04-11T08:30:41.934248,-0.5492935083055295,-6.124011328388819,0,-5134.3309317547955,9.187519854166863
2025-04-11T08:30:42.055245,-1.0093586417817857,-4.77663458014558,0,4484.895498985264,9.068012324681538
2025-04-11T08:30:42.174421,-1.5455430593380743,-4.028678411760047,0,9048.535144018615,6.747887651473737
2025-04-11T08:30:42.295306,-0.639034066554019,-3.6887653005040497,0,1088.158119029637,4.524284658082086
2025-04-11T08:30:42.414973,-0.5972943280538818,-3.464675795060234,0,3034.8792738571956,1.6560088621390237
2025-04-11T08:30:42.535319,-0.06860339277582084,-3.2155210510088867,0,375.9436814363561,0.8938341966003909
2025-04-11T08:30:42.659630,2.589130826327462,-2.8861999024869234,0,-15982.116727057157,0.31634731649779735
2025-04-11T08:30:42.775931,0.7259337132700985,-2.719935356112751,0,-5479.459406045149,-0.23436220077075562
2025-04-11T08:30:42.895988,-0.9529303739802782,-2.4129312990041236,0,5448.967900435742,-0.3729690116402537
2025-04-11T08:30:43.016424,0.47895162262673274,-2.4387244921373,0,-1245.4191818359536,-0.23213444598297484
2025-04-11T08:30:43.136403,0.5385569950665426,-2.082840839489476,0,-1917.965128004469,-0.08332343839973297
2025-04-11T08:30:43.257055,-0.1052703369091324,-2.0272104039056513,0,1221.3852723319214,-0.19406974667751653
2025-04-11T08:30:43.377027,0.2416694233710529,-1.899581436937757,0,-1559.4662008247303,-0.3395968584648835
2025-04-11T08:30:43.497227,1.145117639728691,-1.7103993661047436,0,-6349.4095726892565,-0.2563780586156719
2025-04-11T08:30:43.617781,2.021260854846769,-1.682607033522303,0,-11950.736335302548,-0.33251227724508986
2025-04-11T08:30:43.739011,2.006257993072002,-1.4240734208179222,0,-13447.03500352795,-0.6230291875357349
2025-04-11T08:30:43.860281,3.884493825284335,-0.3950950799755867,0,-22938.244698940758,-1.2748125496698395
2025-04-11T08:30:43.989061,1.8340168218211874,-2.105642412506939,0,-8075.523803762426,-2.065887814191586
2025-04-11T08:30:44.101292,0.15776737335933277,-0.7519219491714723,0,1640.059316409443,-2.605916524442314
2025-04-11T08:30:44.220133,-0.9519213635523449,0.07574691119887488,0,5153.357962799892,-2.1347954875468504
2025-04-11T08:30:44.342760,-2.5659912004671526,0.5990888763843462,0,17183.844551954084,-1.1999929181614726
2025-04-11T08:30:44.461521,-0.9484793044669358,-0.04518024655978392,0,10377.033163556054,-0.2835502287323894
2025-04-11T08:30:44.581651,1.094668504912087,-0.06317556684951196,0,-3067.6677154001295,-0.3525390033819571
2025-04-11T08:30:44.704248,1.2535613390689462,0.30990917113042915,0,-647.4601304592343,-1.33522099164487
2025-04-11T08:30:44.822031,-1.582404456150876,-0.12642638043377682,0,15775.315410525374,-2.2366207808800307
2025-04-11T08:30:44.942700,-0.8528339276655688,-0.5437833709175944,0,6357.249027640821,-1.7378326146491798
2025-04-11T08:30:45.063064,-1.1923384592969728,0.0212818674506276,0,7086.619014042115,-0.6998267905219244
2025-04-11T08:30:45.185725,0.27744724942450594,-0.1879332442112086,0,-4516.584338725583,0.5750267958937745
2025-04-11T08:30:45.304953,1.8896977909804407,0.23748656945254532,0,-14137.241626657928,1.0115150492922171
2025-04-11T08:30:45.423500,1.5527855665570154,-0.8553779901335322,0,-12683.70340530416,0.6927911087917337
2025-04-11T08:30:45.543362,1.6196145213168156,-0.8119701027183144,0,-12281.909247805452,0.2910047127817002
2025-04-11T08:30:45.663854,1.9601997146419254,-1.2446551719778203,0,-13073.842848018787,-0.1178018461908126
2025-04-11T08:30:45.783963,1.2012755658679013,-0.8813484355380039,0,-4302.7030201792,-0.588854888356975
2025-04-11T08:30:45.906827,0.3271421301602335,-0.7971778350693098,0,3183.2007995805116,-1.1570084309110038
2025-04-11T08:30:46.025785,-1.0960998897144736,-0.3460708912500077,0,9280.647540175421,-1.392194413763789
2025-04-11T08:30:46.144935,-0.6854815483238496,-0.08656842005838244,0,5915.25048971085,-1.3854310835689945
2025-04-11T08:30:46.264869,-0.08530558146517087,-0.005224702618282284,0,1882.50805999761,-1.0320231271905596
2025-04-11T08:30:46.385363,-0.6356787359818254,-0.2160710744287751,0,4493.259328764088,-0.6371284383282614
2025-04-11T08:30:46.507462,1.7445448828962842,-0.0842744940028537,0,-13494.240445015774,-0.21485512119224398
2025-04-11T08:30:46.625923,2.2142028158661256,0.16410416134394573,0,-15929.461407574901,-0.06917692880865003
2025-04-11T08:30:46.747303,2.404113890371119,0.9163675994370727,0,-17435.73433735178,-0.09684557491081738
2025-04-11T08:30:46.868944,2.124686374296236,1.028179824140983,0,-10217.176909649119,-0.8853404180010042
2025-04-11T08:30:46.994592,2.591855587038896,0.6622943065783611,0,-9465.771064965473,-1.902301746662085
2025-04-11T08:30:47.108861,0.7401097653694295,-0.320604840227369,0,1255.9046082673553,-3.051903580770719
2025-04-11T08:30:47.228068,-2.023284169740479,-0.3129020187029118,0,16553.68344412224,-2.927741733152115
2025-04-11T08:30:47.348143,-2.6796875990787847,0.18078979288151004,0,16963.99066714965,-1.7434657130970255
2025-04-11T08:30:47.468622,-3.6401967335596637,0.8411614137615784,0,21511.101225050224,0.13159947579847697
2025-04-11T08:30:47.589502,-2.482474687105582,1.6291578087021508,0,14204.170382092796,1.5032114435861956
2025-04-11T08:30:47.713347,-2.818373229165922,0.900001816951481,0,17107.25087865404,2.051358739970847
2025-04-11T08:30:47.829108,-2.843296094953197,0.3760954278686568,0,18792.46062743774,2.0171531840847914
2025-04-11T08:30:47.949844,-2.050854704436106,1.6096439942537062,0,12948.726957295034,1.8646448612540385
2025-04-11T08:30:48.069854,-1.4417481588800074,0.814225244195348,0,8720.690412720647,1.6701458661483588
2025-04-11T08:30:48.190767,-1.4394750807720127,1.2035086990916375,0,12978.485327524186,1.0940849650800701
2025-04-11T08:30:48.310450,1.3417998597558447,0.7437134114065858,0,-4151.492428550217,0.45022785857091707
2025-04-11T08:30:48.430727,1.8541428436190701,-0.6428351804062064,0,-11118.718798248023,-0.40856042902759987
2025-04-11T08:30:48.550800,1.603762778359533,-0.6354521193682116,0,-10652.77267042362,-0.8380874192749248
2025-04-11T08:30:48.671515,2.069326825173591,-0.5249881162855143,0,-13206.257026631314,-1.0042803453670404
2025-04-11T08:30:48.791949,0.9604777396962041,-0.17000244073416104,0,-5890.637553442853,-1.0390520566418755
